Temperature,Light,CO2,HumidityRatio,TimeSpan,WeekSpan,Occupancy
0.8505392912172627,0.4986593906086392,0.3693331270307906,0.6103977436368626,AF,WD,1
0.8505392912172627,0.4990034122648021,0.3752127494971375,0.611473458609161,AF,WD,1
0.8505392912172627,0.4881667300956596,0.37645056475321054,0.6147006877274672,AF,WD,1
0.8505392912172627,0.4854145568463532,0.37871989272267975,0.6178881984894238,AF,WD,1
0.8505392912172627,0.4955386227277292,0.3822859795318397,0.6153837153755068,AF,WD,1
0.8459167950693423,0.4788781453792517,0.37969982980040223,0.6127005482978098,AF,WD,1
0.8394453004622542,0.4896116210515452,0.3807829181494661,0.6108575847646556,AF,WD,1
0.8505392912172627,0.4850705351901903,0.3849914900201144,0.6236897842769809,AF,WD,1
0.8366718027735023,0.468557495694354,0.3978028779204704,0.6187033605345562,AF,WD,1
0.8320493066255827,0.468557495694354,0.3976481510134613,0.6156503933934312,AF,WD,1
0.8320493066255827,0.468557495694354,0.39439888596626943,0.6166959490348229,AF,WD,1
0.8320493066255827,0.468557495694354,0.3951725205013151,0.6166959490348229,AF,WD,1
0.8320493066255827,0.4592689109779461,0.3966269534272008,0.6166959490348229,AF,WD,1
0.8320493066255827,0.4530765211670075,0.3978028779204704,0.6166959490348229,AF,WD,1
0.8320493066255827,0.4584948622515788,0.3974934241064521,0.6178840965375436,AF,WD,1
0.8218798151001585,0.4693315444207213,0.4002785084326164,0.6182100236602266,AF,WD,1
0.8117103235747352,0.4704152126376356,0.4005879622466347,0.6163928012322712,AF,WD,1
0.8117103235747352,0.4660805397699786,0.4090051059879312,0.6173370277715986,AF,WD,1
0.8117103235747352,0.4660805397699786,0.4120996441281138,0.6173370277715986,AF,WD,1
0.8117103235747352,0.4693315444207213,0.4135850224354015,0.6173370277715986,AF,WD,1
0.8117103235747352,0.4693315444207213,0.414203930063438,0.6183992955520172,AF,WD,1
0.8117103235747352,0.4721697230840682,0.41843313218835215,0.6255207773664881,AF,WD,1
0.8080123266563991,0.4788781453792517,0.419526535664552,0.6246905948174977,AF,WD,1
0.8117103235747352,0.4788781453792517,0.416679560575584,0.6231599970187196,AF,WD,1
0.8086286594761156,0.4788781453792517,0.42070246015782137,0.6275543027424528,AF,WD,1
0.8117103235747352,0.4866186326429249,0.42766517097323214,0.631501723400292,AF,WD,1
0.7993836671802756,0.490918903344966,0.4281293516942595,0.6260968565247078,AF,WD,1
0.8070878274268147,0.4866186326429249,0.42751044406622296,0.6294726304290097,AF,WD,1
0.7932203389830552,0.4827483890110883,0.4327711589045335,0.6234016719123292,AF,WD,1
0.7963020030816739,0.4814583078004761,0.4288514105936376,0.6263146391603229,AF,WD,1
0.7932203389830552,0.4788781453792517,0.4278198978802413,0.6327883803354706,AF,WD,1
0.7932203389830552,0.481974340284721,0.4359894785703234,0.6327883803354706,AF,WD,1
0.7932203389830552,0.4827483890110883,0.4384960544638712,0.631614983351676,AF,WD,1
0.7932203389830552,0.4814583078004761,0.4350404868740027,0.6288771219815372,AF,WD,1
0.7932203389830552,0.4737178205368029,0.4377224199288256,0.6309109531751469,AF,WD,1
0.7932203389830552,0.4788781453792517,0.4400433235339625,0.6257482488544182,AF,WD,1
0.7932203389830552,0.4850705351901903,0.4352467894166796,0.6280948925704053,AF,WD,1
0.7898921417565528,0.4788781453792517,0.44193099179947387,0.6266363159909516,AF,WD,1
0.7765793528505438,0.4788781453792517,0.4332353396255609,0.6122983689868089,AF,WD,1
0.7821263482280476,0.4633971708519052,0.4281293516942595,0.6185624874572873,AF,WD,1
0.7932203389830552,0.4788781453792517,0.4302955283923873,0.6234016719123292,AF,WD,1
0.7793528505392957,0.477158037098435,0.4425705296817763,0.6235840667001114,AF,WD,1
0.7765793528505438,0.4840384702217005,0.4431378616741451,0.6208160997114422,AF,WD,1
0.7765793528505438,0.4840384702217005,0.4403527773479808,0.623149878118052,AF,WD,1
0.7765793528505438,0.4840384702217005,0.4441590592604054,0.6217496031484417,AF,WD,1
0.7765793528505438,0.4788781453792517,0.4488627572334829,0.6254837225731911,AF,WD,1
0.7765793528505438,0.4711376581155785,0.4525762030017019,0.6254837225731911,AF,WD,1
0.7765793528505438,0.4716536905998233,0.4501005724895559,0.6263239227462627,AF,WD,1
0.7765793528505438,0.4646872520625174,0.4496363917685285,0.6296848090436806,AF,WD,1
0.7765793528505438,0.4603009759464359,0.4670173809892186,0.6296848090436806,AF,WD,1
0.7654853620955362,0.4660805397699786,0.4622311619990715,0.6248191803118368,AF,WD,1
0.7673343605547038,0.4693315444207213,0.461086182887204,0.6302828357569443,AF,WD,1
0.7673343605547038,0.4623651058834154,0.4621692712362679,0.6302828357569443,AF,WD,1
0.7728813559322076,0.4582368460094564,0.4602506575893547,0.6299261135346372,AF,WD,1
0.7611710323574834,0.4582368460094564,0.4624787250502861,0.6301299801862916,AF,WD,1
0.7654853620955362,0.4582368460094564,0.4685440198050441,0.6325398986529744,AF,WD,1
0.7580893682588639,0.4582368460094564,0.4724843983702119,0.6313274539863074,AF,WD,1
0.7580893682588639,0.4582368460094564,0.4719170663778431,0.6348074874387135,AF,WD,1
0.7580893682588639,0.4582368460094564,0.4665635153953271,0.6275227854540186,AF,WD,1
0.7580893682588639,0.4582368460094564,0.45025529939656506,0.581463106576301,AF,WD,1
0.7506933744221915,0.4582368460094564,0.4186600649853009,0.5712564260617667,AF,WD,1
0.7432973805855201,0.4489482612930484,0.3898189695187992,0.5581853064225792,AF,WD,1
0.7414483821263524,0.4458520663875791,0.3950796843571096,0.5695352255104442,AF,WD,1
0.7395993836671839,0.4427558714821098,0.40034039919541997,0.5808724442888704,AF,WD,1
0.7395993836671839,0.4427558714821098,0.4034349373356026,0.5750805017439713,AF,WD,1
0.7362095531587154,0.4427558714821098,0.4016194749600309,0.5714570075177681,AF,WD,1
0.7395993836671839,0.4427558714821098,0.3995564495332384,0.5737285949501996,AF,WD,1
0.7395993836671839,0.4427558714821098,0.40157821445149305,0.5779380140544845,AF,WD,1
0.7362095531587154,0.4427558714821098,0.4069833410696767,0.5787461991942924,AF,WD,1
0.7294298921417606,0.4427558714821098,0.40925266903914587,0.577411880947521,AF,WD,1
0.7395993836671839,0.4427558714821098,0.4168342874825932,0.5817174566570487,AF,WD,1
0.7314637904468451,0.4427558714821098,0.4189076280365153,0.5828688327084557,AF,WD,1
0.7345146379044727,0.4427558714821098,0.4160606529475475,0.5795630751688791,AF,WD,1
0.7294298921417606,0.4427558714821098,0.4160606529475475,0.578943101617881,AF,WD,1
0.7395993836671839,0.4427558714821098,0.41791737583165706,0.5863267674957895,AF,WD,1
0.7294298921417606,0.4427558714821098,0.420238279436794,0.582005628279803,AF,WD,1
0.7395993836671839,0.4427558714821098,0.4199804012584433,0.5832538649706063,AF,WD,1
0.7233281972265062,0.4427558714821098,0.4180411573572644,0.5748346493270453,AF,WD,1
0.7192604006163372,0.4427558714821098,0.4176079220176388,0.5731190379820366,AF,WD,1
0.7192604006163372,0.4458520663875791,0.41247098870493576,0.5665268324695973,AF,WD,1
0.7146379044684168,0.4466261151139465,0.4112641188302645,0.5592880302167103,AF,WD,1
0.7161787365177177,0.4530765211670075,0.40316674403012215,0.5527670083171099,AF,WD,1
0.7161787365177177,0.4427558714821098,0.3983598947857033,0.548956801351409,AF,WD,1
0.7192604006163372,0.4466261151139465,0.3904378771468357,0.5502316977913615,AF,WD,1
0.7053929121725777,0.4466261151139465,0.3879003558718861,0.5374425382485843,AF,WD,1
0.7100154083204973,0.4504963587457831,0.3811955232348258,0.5360687966453124,AF,WD,1
0.7007704160246573,0.4520444561985178,0.37607922017638856,0.5319105738580141,AF,WD,1
0.7007704160246573,0.4582368460094564,0.374593841869101,0.5244064395568622,AF,WD,1
0.7007704160246573,0.44939057485097217,0.3728255343604269,0.5231070917595502,AF,WD,1
0.7007704160246573,0.4479161963245587,0.3673732528753397,0.5183429917608757,AF,WD,1
0.7007704160246573,0.4458520663875791,0.36506266439733853,0.5162208904217505,AF,WD,1
0.6974422187981548,0.4520444561985178,0.3592449326937955,0.5109743990858555,AF,WD,1
0.6952234206471535,0.4530765211670075,0.35313837743050164,0.5050618413353258,AF,WD,1
0.684129429892145,0.4458520663875791,0.34872350301717464,0.4975045786523658,AF,WD,1
0.6882896764252737,0.4466261151139465,0.3515395327247408,0.4967119449128761,AF,WD,1
0.684129429892145,0.4479161963245587,0.34571148589406336,0.4943094326558766,AF,WD,1
0.684129429892145,0.4582368460094564,0.3428232502965601,0.487527693712307,AF,WD,1
0.684129429892145,0.4582368460094564,0.34055392232709264,0.4843630732139464,AF,WD,1
0.684129429892145,0.4556566835882319,0.3339522409613696,0.4835342641207183,AF,WD,1
0.684129429892145,0.4582368460094564,0.3312703079065449,0.4787876090068328,AF,WD,1
0.684129429892145,0.4582368460094564,0.3294135850224354,0.4751712934072117,AF,WD,1
0.684129429892145,0.4551406511039871,0.3273092990871112,0.4724591608688775,AF,WD,1
0.684129429892145,0.4520444561985178,0.32000618907628026,0.4706511221081984,AF,WD,1
0.684129429892145,0.4551406511039871,0.3162927433080612,0.4643232988939623,AF,WD,1
0.684129429892145,0.4543666023776197,0.31332198669348593,0.4679391383612253,AF,WD,1
0.684129429892145,0.4530765211670075,0.3128578059724585,0.4634193638228488,AF,WD,1
0.684129429892145,0.4520444561985178,0.3135695497447006,0.4604364484551797,AF,WD,1
0.684129429892145,0.4530765211670075,0.3184795502604568,0.460105020081143,AF,WD,1
0.684129429892145,0.4466261151139465,0.3140956212285316,0.4550584345668245,AF,WD,1
0.6804314329738097,0.4458520663875791,0.3030481200680797,0.45170275273494803,AF,WD,1
0.6730354391371383,0.4427558714821098,0.3042859353241528,0.4454606346744785,AF,WD,1
0.6656394453004659,0.4427558714821098,0.29970601887668263,0.4372206440929647,AF,WD,1
0.6779661016949254,0.4427558714821098,0.2966114807365001,0.4430054286522795,AF,WD,1
0.6656394453004659,0.4474001638403138,0.2907318582701532,0.4349752378803193,AF,WD,1
0.6693374422188021,0.45018673925523617,0.2936407241219248,0.434164798466556,AF,WD,1
0.6702619414483855,0.4566887485567217,0.29490948475939965,0.4378407845456096,AF,WD,1
0.6656394453004659,0.4576176070283625,0.29487853937799785,0.4289129468310886,AF,WD,1
0.674884437596305,0.4520444561985178,0.2896487699210892,0.4337301422934985,AF,WD,1
0.6656394453004659,0.4566887485567217,0.28222187838465096,0.4234123651293338,AF,WD,1
0.6656394453004659,0.4539021731417993,0.27742534426736803,0.4211897852991895,AF,WD,1
0.6656394453004659,0.4539021731417993,0.2771777812161535,0.4203815893217091,AF,WD,1
0.6656394453004659,0.4494642937772933,0.2792820671514776,0.4203815893217091,AF,WD,1
0.6656394453004659,0.4445619851769669,0.276187529011295,0.418136642105118,AF,WD,1
0.6656394453004659,0.4547278251165912,0.27334055392232703,0.4176876600045405,AF,WD,1
0.6656394453004659,0.441930219507318,0.2690082005260714,0.418136642105118,AF,WD,1
0.6656394453004659,0.4460584793812771,0.26269534272009903,0.4131979736098113,AF,WD,1
0.6656394453004659,0.4455940501454567,0.26117901903140955,0.4136469312359536,AF,WD,1
0.6656394453004659,0.44296228447580777,0.2597245861055237,0.4140958913094495,AF,WD,1
0.6656394453004659,0.4468841313560689,0.25947702305430914,0.4114021675783779,AF,WD,1
0.6656394453004659,0.4468841313560689,0.2621073804734643,0.4114021675783779,AF,WD,1
0.6656394453004659,0.441930219507318,0.259848367631131,0.4114021675783779,AF,WD,1
0.6656394453004659,0.4419818227557425,0.25297849295992564,0.41252454175934217,AF,WD,1
0.6656394453004659,0.4390404375955467,0.2597245861055237,0.4158917560773656,AF,WD,1
0.6656394453004659,0.44296228447580777,0.2597245861055237,0.4149938187985809,AF,WD,1
0.6582434514637936,0.4468841313560689,0.2587033885192635,0.4095749142533249,AF,WD,1
0.6619414483821298,0.4468841313560689,0.25297849295992564,0.4136271948064081,AF,WD,1
0.6610169491525455,0.4468841313560689,0.25096704316880697,0.4130616312688764,AF,WD,1
0.6582434514637936,0.4468841313560689,0.25192634999226354,0.4047383034752423,AF,WD,1
0.656394453004626,0.4468841313560689,0.2535974005879621,0.4169512312017105,AF,WD,1
0.6656394453004659,0.4468841313560689,0.25081231626179784,0.4076984412998901,AF,WD,1
0.6619414483821298,0.4468841313560689,0.24759399659600795,0.4127303720075077,AF,WD,1
0.6594761171032455,0.4468841313560689,0.2498839548197431,0.4050258338850055,AF,WD,1
0.6517719568567055,0.4468841313560689,0.253442673680953,0.4038436636886036,AF,WD,1
0.6545454545454583,0.4468841313560689,0.25514466965805355,0.40239989238732005,AF,WD,1
0.647149460708786,0.4468841313560689,0.2498839548197431,0.3985824403950395,AF,WD,1
0.647149460708786,0.4468841313560689,0.2467894166795605,0.4009248058238477,AF,WD,1
0.647149460708786,0.4468841313560689,0.24647996286554225,0.4006645397083424,AF,WD,1
0.6582434514637936,0.4468841313560689,0.2472226520191861,0.4001706540953254,AF,WD,1
0.6517719568567055,0.43965967657664057,0.2484914126566609,0.4013859414715741,AF,WD,1
0.6508474576271222,0.4439943494442976,0.2545257620300169,0.4048899731444169,AF,WD,1
0.6610169491525455,0.4468841313560689,0.2610242921244004,0.4130616312688789,AF,WD,1
0.6656394453004659,0.4468841313560689,0.2625715611944917,0.4114021675783779,AF,WD,1
0.6656394453004659,0.4468841313560689,0.2651503429779773,0.4123642016541733,AF,WD,1
0.6656394453004659,0.4468841313560689,0.26772912476146243,0.4133262469675534,AF,WD,1
0.6656394453004659,0.4468841313560689,0.2735571715921398,0.4158917560773656,AF,WD,1
0.6656394453004659,0.44206782816978296,0.270823662901645,0.4158917560773656,AF,WD,1
0.6656394453004659,0.4382147856207549,0.2677703852699984,0.4149938187985809,AF,WD,1
0.6656394453004659,0.4468841313560689,0.27329929341379106,0.4188849510450969,AF,WD,1
0.6656394453004659,0.44206782816978296,0.2702047552736085,0.41439519938476294,AF,WD,0
0.6656394453004659,0.4360474491869264,0.2724740832430759,0.4203815893217091,AF,WD,0
0.6656394453004659,0.4372515249834981,0.2724740832430759,0.4203815893217091,AF,WD,0
0.6545454545454583,0.4382147856207549,0.2718551756150394,0.4144769272955886,AF,WD,0
0.6545454545454583,0.4411045675325262,0.2728454278198979,0.4144769272955886,AF,WD,0
0.6545454545454583,0.4353250037089835,0.2678941667956057,0.4135822713814977,AF,WD,0
0.6517719568567055,0.43965967657664057,0.2608695652173913,0.4107703663896123,AF,WD,0
0.647149460708786,0.4353250037089835,0.2560111403373046,0.4063905842608242,AF,WD,0
0.647149460708786,0.43243522179721217,0.25180256846665633,0.4046058003946875,AF,WD,0
0.647149460708786,0.43243522179721217,0.25799164474702146,0.4046058003946875,AF,WD,0
0.647149460708786,0.43243522179721217,0.2545257620300169,0.4046058003946875,AF,WD,0
0.647149460708786,0.43243522179721217,0.2484604672752591,0.4006794120356423,AF,WD,0
0.647149460708786,0.43243522179721217,0.24802723193563356,0.3996978441949064,AF,WD,0
0.647149460708786,0.43243522179721217,0.2482129042240445,0.3996978441949064,AF,WD,0
0.647149460708786,0.43243522179721217,0.24647996286554225,0.3996978441949064,AF,WD,0
0.6430816640986171,0.43243522179721217,0.24251895404610854,0.3973230835745847,AF,WD,0
0.6390138674884471,0.43243522179721217,0.24449945845582535,0.3940626151160776,AF,WD,0
0.647149460708786,0.43243522179721217,0.2411160967558923,0.3982106424855727,AF,WD,0
0.6318952234206505,0.43243522179721217,0.23766052916602196,0.3878178689239382,AF,WD,0
0.6390138674884471,0.43243522179721217,0.2362060962401361,0.3931727346890415,AF,WD,0
0.6268104776579384,0.43243522179721217,0.23385424725359735,0.3838777508766702,AF,WD,0
0.6318952234206505,0.43243522179721217,0.23332817576976636,0.3867082044808108,AF,WD,0
0.6268104776579384,0.43243522179721217,0.2286554231780907,0.3838777508766702,AF,WD,0
0.6268104776579384,0.43243522179721217,0.2224972922791273,0.384874745258494,AF,WD,1
0.6268104776579384,0.43243522179721217,0.22291505492805191,0.3846347269892925,AF,WD,1
0.6268104776579384,0.43243522179721217,0.2233328175769766,0.3843947094196887,AF,WD,1
0.6268104776579384,0.43243522179721217,0.2234256537211821,0.3805545234486063,EV,WD,1
0.6268104776579384,0.4295454398854408,0.22221878384651084,0.3862705576727017,EV,WD,1
0.6268104776579384,0.4320223958098163,0.2290267677549125,0.3932721324791237,EV,WD,1
0.6268104776579384,0.4283069619232531,0.2375058022590128,0.4080305657899348,EV,WD,1
0.6268104776579384,0.3201981564739501,0.2452421476094692,0.4012714955401955,EV,WD,1
0.6268104776579384,0.0,0.24307597091134145,0.39717200188936586,EV,WD,0
0.6194144838212671,0.0,0.23434937335602654,0.3935071387791833,EV,WD,0
0.6144838212634798,0.0,0.22688122131105246,0.39268809615485994,EV,WD,0
0.6221879815100189,0.0,0.2277580071174377,0.39427179368481546,EV,WD,0
0.6129429892141789,0.0,0.22837691474547414,0.3872764206814428,EV,WD,0
0.6083204930662593,0.0,0.2279127340244468,0.3868185265509512,EV,WD,0
0.6083204930662593,0.0,0.22630357419155184,0.3865762881748074,EV,WD,0
0.6027734976887555,0.0,0.2206921450306873,0.3821420542628222,EV,WD,0
0.6016640986132544,0.0,0.21893857341791734,0.3814500392828981,EV,WD,0
0.5972265023112517,0.0,0.21692712362679867,0.37736910528090295,EV,WD,0
0.6027734976887555,0.0,0.21635979163443164,0.3806767154122253,EV,WD,0
0.591679506933747,0.0,0.2158440352777348,0.37523750964721,EV,WD,0
0.591679506933747,0.0,0.2155345814637165,0.37523750964721,EV,WD,0
0.591679506933747,0.0,0.21305895095157049,0.3728725287085313,EV,WD,0
0.591679506933747,0.0,0.2101707153540665,0.37523750964721,EV,WD,0
0.5793528505392884,0.0,0.20790138738459968,0.3669117446534593,EV,WD,0
0.573189522342068,0.0,0.20640569395017788,0.3647255779612932,EV,WD,0
0.5824345146379071,0.0,0.20578678632214134,0.3689886518087242,EV,WD,0
0.573189522342068,0.0,0.20295012636030751,0.3647255779612932,EV,WD,0
0.573189522342068,0.0,0.20129970601887665,0.3647255779612932,EV,WD,0
0.5793528505392884,0.0,0.1979988653360154,0.3669117446534593,EV,WD,0
0.573189522342068,0.0,0.194491722110475,0.3647255779612932,EV,WD,0
0.573189522342068,0.0,0.1876837382020733,0.3636374604919035,EV,WD,0
0.5670261941448476,0.0,0.192170818505338,0.3610955111621648,EV,WD,0
0.5670261941448476,0.0,0.18912785600082502,0.3610955111621648,EV,WD,0
0.5546995377503879,0.0,0.1880550827788952,0.3530000003886753,EV,WD,0
0.5506317411402191,0.0,0.18644592294600024,0.3524380254080364,EV,WD,0
0.5506317411402191,0.0,0.1865697044716076,0.3507102059882881,EV,WD,0
0.5445300462249647,0.0,0.1870648305740368,0.3503006119559997,EV,WD,0
0.5411402157164953,0.0,0.181907267007066,0.3448090105070565,EV,WD,0
0.5343605546995405,0.0,0.18149466192170816,0.34245068149226565,EV,WD,0
0.5343605546995405,0.0,0.17700758161844346,0.3435246726338621,EV,WD,0
0.5343605546995405,0.0,0.17313940894321514,0.34245068149226565,EV,WD,0
0.5343605546995405,0.0,0.17453195110629732,0.34245068149226565,EV,WD,0
0.520493066255781,0.0,0.17607922017638866,0.3341137164171357,EV,WD,0
0.5220338983050818,0.0,0.1728299551291969,0.3366061081916549,EV,WD,0
0.5158705701078605,0.0,0.1722110475011604,0.3313463678543216,EV,WD,0
0.5158705701078605,0.0,0.17143741296611475,0.3313463678543216,EV,WD,0
0.5158705701078605,0.0,0.17097323224508734,0.3313463678543216,EV,WD,0
0.5117103235747327,0.0,0.16973541698901434,0.3299158672915916,EV,WD,0
0.5117103235747327,0.0,0.16524833668574962,0.32885005793068744,EV,WD,0
0.5092141756548565,0.0,0.15822373510753512,0.3273545394550157,EV,WD,0
0.4992295839753491,0.0,0.1565320542575689,0.32138943591014146,EV,WD,0
0.4992295839753491,0.0,0.15596472226520186,0.32138943591014146,EV,WD,0
0.4992295839753491,0.0,0.15797617205632053,0.32138943591014146,EV,WD,0
0.4992295839753491,0.0,0.15379854556707406,0.32138943591014146,EV,WD,0
0.4881355932203415,0.0,0.15191087730156272,0.3153290178261801,EV,WD,0
0.4807395993836701,0.0,0.15054928051988234,0.3113050123959393,EV,WD,0
0.4807395993836701,0.0,0.14980659136623853,0.3113050123959393,EV,WD,0
0.4807395993836701,0.0,0.1491567383568002,0.3122542636021501,EV,WD,0
0.4622496147919901,0.0,0.1470421372943419,0.3075908614390934,EV,WD,0
0.4622496147919901,0.0,0.14730001547269067,0.30507513801373604,EV,WD,0
0.4714946070878301,0.0,0.1457527464025994,0.3081858485208535,EV,WD,0
0.4622496147919901,0.0,0.14085306101397674,0.30507513801373604,EV,WD,0
0.4622496147919901,0.0,0.13940894321522507,0.30507513801373604,EV,WD,0
0.4622496147919901,0.0,0.13832585486616114,0.30507513801373604,EV,WD,0
0.4622496147919901,0.0,0.1383774305018307,0.30507513801373604,EV,WD,0
0.4622496147919901,0.0,0.1380164010521429,0.3029787605632137,EV,WD,0
0.4622496147919901,0.0,0.13786167414513378,0.3040269426139301,EV,WD,0
0.4622496147919901,0.0,0.13291041312084168,0.301930591861334,EV,WD,0
0.4622496147919901,0.0,0.13213677858579606,0.3029787605632137,EV,WD,0
0.4622496147919901,0.0,0.1291969673526226,0.301930591861334,EV,WD,0
0.4622496147919901,0.0,0.12935169425963172,0.30088243650803825,EV,WD,0
0.4622496147919901,0.0,0.12868121099592567,0.30088243650803825,EV,WD,0
0.4622496147919901,0.0,0.12641188302645828,0.30088243650803825,EV,WD,0
0.4622496147919901,0.0,0.1237815256073031,0.30088243650803825,EV,WD,0
0.4571648690292784,0.0,0.12486461395636698,0.29813592654196897,EV,WD,0
0.4419106317411425,0.0,0.1266181855691369,0.28993304339337705,EV,WD,0
0.44869029275809735,0.0,0.12470988704935787,0.28912045090016425,EV,WD,0
0.4419106317411425,0.0,0.12254371035123003,0.28878798316296306,EV,WD,0
0.4419106317411425,0.0,0.11774717623394705,0.28649791049706497,EV,WD,0
0.4419106317411425,0.0,0.1180566300479653,0.2876429388643037,EV,WD,0
0.43728813559322255,0.0,0.11712826860591052,0.2838299580422573,EV,WD,0
0.4295839753466839,0.0,0.11939759657537795,0.2858575588427121,EV,WD,0
0.43266563944530256,0.0,0.1186755376760018,0.285733532136466,EV,WD,0
0.42804314329738297,0.0,0.11527154572180097,0.28420941656331744,EV,WD,0
0.4357473035439217,0.0,0.1158904533498375,0.2878934553016066,EV,WD,0
0.4419106317411425,0.0,0.1137242766517097,0.28878798316296306,EV,WD,0
0.42804314329738297,0.0,0.1143431842797462,0.28079027834810233,EV,WD,0
0.42342064714946304,0.0,0.11217700758161843,0.2815494095757767,EV,WD,0
0.42342064714946304,0.0,0.11001083088349063,0.2826873710485112,EV,WD,0
0.42342064714946304,0.0,0.10763835164268416,0.2792735338365452,EV,WD,0
0.42342064714946304,0.0,0.10846356181339932,0.28079077733592805,EV,WD,0
0.42342064714946304,0.0,0.10691629274330804,0.2792735338365452,EV,WD,0
0.42342064714946304,0.0,0.10629738511527154,0.2792735338365452,EV,WD,0
0.41676425269645856,0.0,0.10796843571097016,0.2754415925169671,EV,WD,0
0.4123266563944554,0.0,0.1066068389292898,0.27289345163310463,EV,WD,0
0.4101078582434541,0.0,0.10314095621228524,0.271621323902568,EV,WD,0
0.4067796610169512,0.0,0.10309969570374933,0.269715557618314,EV,WD,0
0.4067796610169512,0.0,0.10450255299396566,0.269715557618314,EV,WD,0
0.4067796610169512,0.0,0.10454381350250158,0.269715557618314,EV,WD,0
0.4067796610169512,0.0,0.10196503171901587,0.269715557618314,EV,WD,0
0.4067796610169512,0.0,0.1018618804476763,0.269715557618314,EV,WD,0
0.4067796610169512,0.0,0.09995358192789723,0.2687897698633812,EV,WD,0
0.4067796610169512,0.0,0.09670431688070552,0.2678639925240336,EV,WD,0
0.4067796610169512,0.0,0.09443498891123807,0.26848117625965306,EV,WD,0
0.4067796610169512,0.0,0.092000618907628,0.26601246909139065,EV,WD,0
0.4067796610169512,0.0,0.09567280416731117,0.269715557618314,EV,WD,0
0.4021571648690317,0.0,0.09443498891123807,0.2645173117518036,EV,WD,0
0.4006163328197308,0.0,0.0933003249265047,0.26401937776769313,EV,WD,0
0.3929121725731917,0.0,0.0905152406003404,0.2605092671048313,EV,WD,0
0.3882896764252721,0.0,0.09082469441435864,0.2579995662166872,EV,WD,0
0.3929121725731917,0.0,0.08525452576202996,0.2594854546022269,EV,WD,0
0.3882896764252721,0.0,0.08680179483212125,0.2559551577094984,EV,WD,0
