NDay,Time,Temperature,Light,CO2,HumidityRatio,Occupancy,Weekday,Weekend,Day,Afternoon,Evening,Night
04,18:26:00,0.8612440191387565,0.0,0.15942028985507223,0.5204186492702028,0,1,0,0,0,1,0
04,18:27:00,0.8612440191387565,0.0,0.16045180256846664,0.5187703484976813,0,1,0,0,0,1,0
04,18:28:00,0.8612440191387565,0.0,0.1517870957759554,0.5172719218571169,0,1,0,0,0,1,0
04,18:29:00,0.8612440191387565,0.0,0.15333436484604668,0.521242812019153,0,1,0,0,0,1,0
04,18:29:59,0.8612440191387565,0.0,0.1517870957759554,0.5204186492702028,0,1,0,0,0,1,0
04,18:30:59,0.8612440191387565,0.0,0.14993037289184585,0.521242812019153,0,1,0,0,0,1,0
04,18:32:00,0.8612440191387565,0.0,0.14946619217081847,0.521242812019153,0,1,0,0,0,1,0
04,18:33:00,0.8612440191387565,0.0,0.14559801949559026,0.5187703484976813,0,1,0,0,0,1,0
04,18:34:00,0.8373205741626792,0.0,0.1460106245809481,0.5083361586802437,0,1,0,0,0,1,0
04,18:35:00,0.8373205741626792,0.0,0.14436020423951723,0.5137718365022561,0,1,0,0,0,1,0
04,18:36:00,0.8373205741626792,0.0,0.14436020423951723,0.5162291784002837,0,1,0,0,0,1,0
04,18:36:59,0.8373205741626792,0.0,0.14157511991335292,0.5137718365022561,0,1,0,0,0,1,0
04,18:38:00,0.8110047846889952,0.0,0.14002785084326158,0.4987222165778844,0,1,0,0,0,1,0
04,18:39:00,0.8373205741626792,0.0,0.1406467584712981,0.5162291784002837,0,1,0,0,0,1,0
04,18:40:00,0.8110047846889952,0.0,0.13476713600495122,0.5009408671193412,0,1,0,0,0,1,0
04,18:40:59,0.8110047846889952,0.0,0.13404507710557512,0.501680430574585,0,1,0,0,0,1,0
04,18:42:00,0.8110047846889952,0.0,0.13569549744700599,0.5080409502961849,0,1,0,0,0,1,0
04,18:42:59,0.8110047846889952,0.0,0.1384805817731703,0.5080409502961849,0,1,0,0,0,1,0
04,18:43:59,0.8110047846889952,0.0,0.13291041312084168,0.5080409502961849,0,1,0,0,0,1,0
04,18:45:00,0.8110047846889952,0.0,0.1319820516787869,0.5031595773977466,0,1,0,0,0,1,0
04,18:46:00,0.8110047846889952,0.0,0.13167259786476865,0.5080409502961849,0,1,0,0,0,1,0
04,18:47:00,0.7990430622009574,0.0,0.13043478260869562,0.4994687569127927,0,1,0,0,0,1,0
04,18:48:00,0.8110047846889952,0.0,0.13115684150807172,0.5064137938686191,0,1,0,0,0,1,0
04,18:49:00,0.8110047846889952,0.0,0.12950642116664085,0.5031595773977466,0,1,0,0,0,1,0
04,18:49:59,0.7870813397129188,0.0,0.12888751353860434,0.4957878996306866,0,1,0,0,0,1,0
04,18:51:00,0.7990430622009574,0.0,0.13229150549280516,0.4994687569127927,0,1,0,0,0,1,0
04,18:52:00,0.7870813397129188,0.0,0.12950642116664085,0.4957878996306866,0,1,0,0,0,1,0
04,18:53:00,0.8110047846889952,0.0,0.12826860591056782,0.5031595773977466,0,1,0,0,0,1,0
04,18:53:59,0.7870813397129188,0.0,0.1291969673526226,0.4957878996306866,0,1,0,0,0,1,0
04,18:55:00,0.7870813397129188,0.0,0.12599927794110038,0.4943178558141148,0,1,0,0,0,1,0
04,18:55:59,0.7870813397129188,0.0,0.12146062200216612,0.4935828437404379,0,1,0,0,0,1,0
04,18:56:59,0.7870813397129188,0.0,0.12455516014234874,0.4957878996306866,0,1,0,0,0,1,0
04,18:58:00,0.7870813397129188,0.0,0.12424570632833049,0.4935828437404379,0,1,0,0,0,1,0
04,18:59:00,0.7870813397129188,0.0,0.12269843725823915,0.4935828437404379,0,1,0,0,0,1,0
04,19:00:00,0.7870813397129188,0.0,0.12331734488627571,0.4957878996306866,0,1,0,0,0,1,0
04,19:01:00,0.7870813397129188,0.0,0.1208417143741296,0.49137784685677977,0,1,0,0,0,1,0
04,19:01:59,0.7870813397129188,0.0,0.11929444530403832,0.49137784685677977,0,1,0,0,0,1,0
04,19:02:59,0.7816985645933014,0.0,0.12115116818814786,0.4908317892442424,0,1,0,0,0,1,0
04,19:04:00,0.7655502392344502,0.0,0.12115116818814786,0.4848017860343281,0,1,0,0,0,1,0
04,19:05:00,0.776315789473685,0.0,0.11743772241992878,0.48808581435592835,0,1,0,0,0,1,0
04,19:06:00,0.7655502392344502,0.0,0.11465263809376447,0.4848017860343281,0,1,0,0,0,1,0
04,19:07:00,0.7655502392344502,0.0,0.11279591520965493,0.4848017860343281,0,1,0,0,0,1,0
04,19:08:00,0.7655502392344502,0.0,0.11032028469750887,0.4848017860343281,0,1,0,0,0,1,0
04,19:08:59,0.776315789473685,0.0,0.11032028469750887,0.48610687506808903,0,1,0,0,0,1,0
04,19:09:59,0.7655502392344502,0.0,0.11279591520965493,0.4808549424253181,0,1,0,0,0,1,0
04,19:11:00,0.7655502392344502,0.0,0.11238331012429709,0.4848017860343281,0,1,0,0,0,1,0
04,19:12:00,0.7655502392344502,0.0,0.11186755376760016,0.4848017860343281,0,1,0,0,0,1,0
04,19:13:00,0.7655502392344502,0.0,0.11093919232554539,0.4848017860343281,0,1,0,0,0,1,0
04,19:14:00,0.7535885167464116,0.0,0.10753520037134456,0.4791948757433715,0,1,0,0,0,1,0
04,19:14:59,0.7655502392344502,0.0,0.1072257465573263,0.4808549424253181,0,1,0,0,0,1,0
04,19:15:59,0.7535885167464116,0.0,0.1072257465573263,0.4791948757433715,0,1,0,0,0,1,0
04,19:17:00,0.7655502392344502,0.0,0.10629738511527154,0.4828283405972451,0,1,0,0,0,1,0
04,19:18:00,0.7416267942583739,0.0,0.10629738511527154,0.47557123204995033,0,1,0,0,0,1,0
04,19:19:00,0.7416267942583739,0.0,0.10691629274330805,0.4736099932863369,0,1,0,0,0,1,0
04,19:20:00,0.7496012759170574,0.0,0.10640053638661112,0.47602061993655576,0,1,0,0,0,1,0
04,19:21:00,0.7655502392344502,0.0,0.10165557790499763,0.4808549424253181,0,1,0,0,0,1,0
04,19:21:59,0.7416267942583739,0.0,0.10351230078910717,0.4736099932863369,0,1,0,0,0,1,0
04,19:23:00,0.7476076555023923,0.0,0.1047501160451802,0.47541755533955654,0,1,0,0,0,1,0
04,19:24:00,0.7655502392344502,0.0,0.10351230078910717,0.4808549424253181,0,1,0,0,0,1,0
04,19:25:00,0.7416267942583739,0.0,0.10227448553303414,0.4714308938583338,0,1,0,0,0,1,0
04,19:25:59,0.7416267942583739,0.0,0.10134612409097937,0.4736099932863369,0,1,0,0,0,1,0
04,19:27:00,0.7416267942583739,0.0,0.10351230078910717,0.4736099932863369,0,1,0,0,0,1,0
04,19:27:59,0.7416267942583739,0.0,0.09887049357883332,0.4736099932863369,0,1,0,0,0,1,0
04,19:28:59,0.7416267942583739,0.0,0.0954665016246325,0.4736099932863369,0,1,0,0,0,1,0
04,19:30:00,0.7416267942583739,0.0,0.09608540925266901,0.4736099932863369,0,1,0,0,0,1,0
04,19:31:00,0.7416267942583739,0.0,0.10010830883490635,0.4736099932863369,0,1,0,0,0,1,0
04,19:32:00,0.7416267942583739,0.0,0.09381608128320157,0.4736099932863369,0,1,0,0,0,1,0
04,19:33:00,0.7416267942583739,0.0,0.09299087111248644,0.4736099932863369,0,1,0,0,0,1,0
04,19:34:00,0.7416267942583739,0.0,0.09391923255454121,0.4714308938583338,0,1,0,0,0,1,0
04,19:34:59,0.7336523125996885,0.0,0.09505389653927465,0.4697539658282488,0,1,0,0,0,1,0
04,19:36:00,0.7416267942583739,0.0,0.09237196348444993,0.469251852063687,0,1,0,0,0,1,0
04,19:37:00,0.7177033492822966,0.0,0.09453814018257772,0.46207289965693943,0,1,0,0,0,1,0
04,19:38:00,0.7177033492822966,0.0,0.09732322450874203,0.46207289965693943,0,1,0,0,0,1,0
04,19:38:59,0.7296650717703352,0.0,0.09237196348444993,0.4678298301000925,0,1,0,0,0,1,0
04,19:40:00,0.7177033492822966,0.0,0.0911341482283769,0.46207289965693943,0,1,0,0,0,1,0
04,19:40:59,0.7177033492822966,0.0,0.08989633297230387,0.46207289965693943,0,1,0,0,0,1,0
04,19:41:59,0.7177033492822966,0.0,0.08865851771623084,0.46207289965693943,0,1,0,0,0,1,0
04,19:43:00,0.7177033492822966,0.0,0.08927742534426736,0.46207289965693943,0,1,0,0,0,1,0
04,19:44:00,0.6979665071770338,0.0,0.0889679715302491,0.45617947788698965,0,1,0,0,0,1,0
04,19:45:00,0.704545454545455,0.0,0.08958687915828561,0.4581410241706423,0,1,0,0,0,1,0
04,19:46:00,0.7001594896331813,0.0,0.08803961008819433,0.4568330017273228,0,1,0,0,0,1,0
04,19:46:59,0.6913875598086126,0.0,0.08803961008819433,0.4542208542172388,0,1,0,0,0,1,0
04,19:47:59,0.6913875598086126,0.0,0.08680179483212125,0.4542208542172388,0,1,0,0,0,1,0
04,19:49:00,0.6913875598086126,0.0,0.08463561813399345,0.4542208542172388,0,1,0,0,0,1,0
04,19:50:00,0.6913875598086126,0.0,0.08401671050595694,0.4542208542172388,0,1,0,0,0,1,0
04,19:51:00,0.6913875598086126,0.0,0.08587343339006648,0.4542208542172388,0,1,0,0,0,1,0
04,19:52:00,0.6913875598086126,0.0,0.08401671050595694,0.4542208542172388,0,1,0,0,0,1,0
04,19:53:00,0.6913875598086126,0.0,0.08370725669193868,0.4542208542172388,0,1,0,0,0,1,0
04,19:53:59,0.6913875598086126,0.0,0.08339780287792042,0.4542208542172388,0,1,0,0,0,1,0
04,19:54:59,0.6913875598086126,0.0,0.08680179483212125,0.4542208542172388,0,1,0,0,0,1,0
04,19:56:00,0.6794258373205739,0.0,0.08339780287792042,0.45066719568975366,0,1,0,0,0,1,0
04,19:57:00,0.6834130781499281,0.0,0.08411986177729658,0.45185067780617283,0,1,0,0,0,1,0
04,19:58:00,0.6674641148325362,0.0,0.07875599566764657,0.44712316366557525,0,1,0,0,0,1,0
04,19:59:00,0.6674641148325362,0.0,0.07751818041157355,0.44712316366557525,0,1,0,0,0,1,0
04,19:59:59,0.6674641148325362,0.0,0.0799938109237196,0.44712316366557525,0,1,0,0,0,1,0
04,20:00:59,0.6674641148325362,0.0,0.0799938109237196,0.44712316366557525,0,1,0,0,0,1,0
04,20:02:00,0.6674641148325362,0.0,0.07751818041157355,0.44712316366557525,0,1,0,0,0,1,0
04,20:03:00,0.6674641148325362,0.0,0.07731187786889487,0.44712316366557525,0,1,0,0,0,1,0
04,20:04:00,0.6674641148325362,0.0,0.07720872659755529,0.44712316366557525,0,1,0,0,0,1,0
04,20:05:00,0.6674641148325362,0.0,0.07628036515550052,0.44712316366557525,0,1,0,0,0,1,0
04,20:06:00,0.6566985645933014,0.0,0.07535200371344575,0.4439417468703195,0,1,0,0,0,1,0
04,20:06:59,0.6459330143540667,0.0,0.07411418845737272,0.44076809287762075,0,1,0,0,0,1,0
04,20:08:00,0.6602870813397139,0.0,0.07256691938728144,0.4450013557923471,0,1,0,0,0,1,0
04,20:09:00,0.6566985645933014,0.0,0.07225746557326318,0.4418101212666301,0,1,0,0,0,1,0
04,20:10:00,0.6674641148325362,0.0,0.07318582701531795,0.44498558600202975,0,1,0,0,0,1,0
04,20:10:59,0.6531100478468899,0.0,0.0746299448140696,0.43862376581266727,0,1,0,0,0,1,0
04,20:12:00,0.6566985645933014,0.0,0.07318582701531795,0.4396785508224015,0,1,0,0,0,1,0
04,20:12:59,0.6566985645933014,0.0,0.07194801175924492,0.4396785508224015,0,1,0,0,0,1,0
04,20:13:59,0.6566985645933014,0.0,0.07163855794522667,0.4396785508224015,0,1,0,0,0,1,0
04,20:15:00,0.6459330143540667,0.0,0.06947238124709881,0.4365167711429825,0,1,0,0,0,1,0
04,20:16:00,0.6459330143540667,0.0,0.07163855794522667,0.4365167711429825,0,1,0,0,0,1,0
04,20:17:00,0.6459330143540667,0.0,0.0728763732012997,0.4365167711429825,0,1,0,0,0,1,0
04,20:18:00,0.6459330143540667,0.0,0.07132910413120841,0.43184057064837167,0,1,0,0,0,1,0
04,20:19:00,0.6459330143540667,0.0,0.07009128887513533,0.43184057064837167,0,1,0,0,0,1,0
04,20:19:59,0.6459330143540667,0.0,0.07256691938728144,0.43184057064837167,0,1,0,0,0,1,0
04,20:21:00,0.6459330143540667,0.0,0.0746299448140696,0.43184057064837167,0,1,0,0,0,1,0
04,20:22:00,0.6459330143540667,0.0,0.07194801175924492,0.43184057064837167,0,1,0,0,0,1,0
04,20:23:00,0.6459330143540667,0.0,0.07132910413120841,0.43184057064837167,0,1,0,0,0,1,0
04,20:23:59,0.6459330143540667,0.0,0.07009128887513533,0.43184057064837167,0,1,0,0,0,1,0
04,20:25:00,0.6459330143540667,0.0,0.07009128887513533,0.43184057064837167,0,1,0,0,0,1,0
04,20:25:59,0.6459330143540667,0.0,0.06699675073495276,0.42758970964710397,0,1,0,0,0,1,0
04,20:26:59,0.6459330143540667,0.0,0.06514002785084322,0.42758970964710397,0,1,0,0,0,1,0
04,20:28:00,0.6459330143540667,0.0,0.06359275878075193,0.42758970964710397,0,1,0,0,0,1,0
04,20:29:00,0.6459330143540667,0.0,0.06637784310691625,0.42758970964710397,0,1,0,0,0,1,0
04,20:30:00,0.6459330143540667,0.0,0.06854401980504404,0.42663329615442325,0,1,0,0,0,1,0
04,20:31:00,0.6459330143540667,0.0,0.06978183506111707,0.42758970964710397,0,1,0,0,0,1,0
04,20:31:59,0.6459330143540667,0.0,0.06978183506111707,0.42758970964710397,0,1,0,0,0,1,0
04,20:32:59,0.6459330143540667,0.0,0.06266439733869716,0.42758970964710397,0,1,0,0,0,1,0
04,20:34:00,0.6459330143540667,0.0,0.06514002785084322,0.4237641223082418,0,1,0,0,0,1,0
04,20:35:00,0.6459330143540667,0.0,0.06514002785084322,0.4237641223082418,0,1,0,0,0,1,0
04,20:36:00,0.6459330143540667,0.0,0.06637784310691625,0.4237641223082418,0,1,0,0,0,1,0
04,20:37:00,0.6220095693779912,0.0,0.06699675073495276,0.4168443802954478,0,1,0,0,0,1,0
04,20:38:00,0.6220095693779912,0.0,0.06514002785084322,0.4126202073792735,0,1,0,0,0,1,0
04,20:38:59,0.6220095693779912,0.0,0.0645211202228067,0.41473226675577113,0,1,0,0,0,1,0
04,20:39:59,0.6220095693779912,0.0,0.06111712826860588,0.4126202073792735,0,1,0,0,0,1,0
04,20:41:00,0.633971291866029,0.0,0.06266439733869716,0.4181808807654066,0,1,0,0,0,1,0
04,20:42:00,0.6220095693779912,0.0,0.06359275878075193,0.4105082021638722,0,1,0,0,0,1,0
04,20:43:00,0.6220095693779912,0.0,0.0645211202228067,0.4083962511074837,0,1,0,0,0,1,0
04,20:44:00,0.6220095693779912,0.0,0.06328330496673368,0.4083962511074837,0,1,0,0,0,1,0
04,20:44:59,0.6220095693779912,0.0,0.06142658208262414,0.4083962511074837,0,1,0,0,0,1,0
04,20:45:59,0.6220095693779912,0.0,0.06328330496673368,0.4083962511074837,0,1,0,0,0,1,0
04,20:47:00,0.633971291866029,0.0,0.060807674454587624,0.41394369930673514,0,1,0,0,0,1,0
04,20:48:00,0.6220095693779912,0.0,0.06266439733869716,0.4083962511074837,0,1,0,0,0,1,0
04,20:49:00,0.6220095693779912,0.0,0.05895095157047808,0.4060731674966298,0,1,0,0,0,1,0
04,20:50:00,0.6220095693779912,0.0,0.06003403991954198,0.407234701110994,0,1,0,0,0,1,0
04,20:51:00,0.6220095693779912,0.0,0.05941513229150547,0.4060731674966298,0,1,0,0,0,1,0
04,20:51:59,0.6220095693779912,0.0,0.05926040538449634,0.4060731674966298,0,1,0,0,0,1,0
04,20:53:00,0.6220095693779912,0.0,0.05833204394244157,0.4037501494128879,0,1,0,0,0,1,0
04,20:54:00,0.6220095693779912,0.0,0.05833204394244157,0.4037501494128879,0,1,0,0,0,1,0
04,20:55:00,0.6220095693779912,0.0,0.05616586724431377,0.4037501494128879,0,1,0,0,0,1,0
04,20:55:59,0.6220095693779912,0.0,0.05647532105833203,0.4037501494128879,0,1,0,0,0,1,0
04,20:57:00,0.6220095693779912,0.0,0.05647532105833203,0.4037501494128879,0,1,0,0,0,1,0
04,20:57:59,0.616028708133971,0.0,0.05430914436020423,0.39888362867343474,0,1,0,0,0,1,0
04,20:58:59,0.6220095693779912,0.0,0.053999690546185974,0.39952664804005944,0,1,0,0,0,1,0
04,21:00:00,0.6220095693779912,0.0,0.05616586724431377,0.39952664804005944,0,1,0,0,0,1,0
04,21:01:00,0.6100478468899526,0.0,0.055856413430295515,0.3942398538591476,0,1,0,0,0,1,0
04,21:02:00,0.6100478468899526,0.0,0.05554695961627726,0.3942398538591476,0,1,0,0,0,1,0
04,21:03:00,0.598086124401914,0.0,0.055237505802259,0.3889740436501239,0,1,0,0,0,1,0
04,21:04:00,0.6140350877193059,0.0,0.055237505802259,0.39347105837823415,0,1,0,0,0,1,0
04,21:04:59,0.598086124401914,0.0,0.05554695961627726,0.3889740436501239,0,1,0,0,0,1,0
04,21:06:00,0.598086124401914,0.0,0.05214296766207638,0.3889740436501239,0,1,0,0,0,1,0
04,21:07:00,0.598086124401914,0.0,0.054928051988240745,0.3868755287117891,0,1,0,0,0,1,0
04,21:08:00,0.598086124401914,0.0,0.05647532105833203,0.3868755287117891,0,1,0,0,0,1,0
04,21:08:59,0.598086124401914,0.0,0.05461859817422249,0.38477706725048444,0,1,0,0,0,1,0
04,21:10:00,0.598086124401914,0.0,0.05013151787095771,0.38477706725048444,0,1,0,0,0,1,0
04,21:10:59,0.598086124401914,0.0,0.053999690546185974,0.38477706725048444,0,1,0,0,0,1,0
04,21:11:59,0.598086124401914,0.0,0.056784774872350285,0.38477706725048444,0,1,0,0,0,1,0
04,21:13:00,0.598086124401914,0.0,0.05647532105833203,0.38267865926416644,0,1,0,0,0,1,0
04,21:14:00,0.598086124401914,0.0,0.05461859817422249,0.38477706725048444,0,1,0,0,0,1,0
04,21:15:00,0.598086124401914,0.0,0.05338078291814946,0.38058030475079097,0,1,0,0,0,1,0
04,21:16:00,0.598086124401914,0.0,0.055237505802259,0.38058030475079097,0,1,0,0,0,1,0
04,21:16:59,0.598086124401914,0.0,0.05616586724431377,0.38058030475079097,0,1,0,0,0,1,0
04,21:17:59,0.598086124401914,0.0,0.05441229563154387,0.38058030475079097,0,1,0,0,0,1,0
04,21:19:00,0.598086124401914,0.0,0.049667337149930324,0.38058030475079097,0,1,0,0,0,1,0
04,21:20:00,0.598086124401914,0.0,0.04935788333591207,0.38058030475079097,0,1,0,0,0,1,0
04,21:21:00,0.598086124401914,0.0,0.049667337149930324,0.38058030475079097,0,1,0,0,0,1,0
04,21:22:00,0.598086124401914,0.0,0.05121460622002161,0.37596411303604604,0,1,0,0,0,1,0
04,21:23:00,0.598086124401914,0.0,0.04946103460725171,0.38058030475079097,0,1,0,0,0,1,0
04,21:23:59,0.598086124401914,0.0,0.04781061426582078,0.38058030475079097,0,1,0,0,0,1,0
04,21:24:59,0.598086124401914,0.0,0.049667337149930324,0.3775028148535091,0,1,0,0,0,1,0
04,21:26:00,0.598086124401914,0.0,0.050698849863324735,0.37596411303604604,0,1,0,0,0,1,0
04,21:27:00,0.598086124401914,0.0,0.051524060034039865,0.37596411303604604,0,1,0,0,0,1,0
04,21:28:00,0.598086124401914,0.0,0.0484295218938573,0.37596411303604604,0,1,0,0,0,1,0
04,21:29:00,0.598086124401914,0.0,0.04812006807983904,0.3738659296223499,0,1,0,0,0,1,0
04,21:29:59,0.598086124401914,0.0,0.04781061426582078,0.3738659296223499,0,1,0,0,0,1,0
04,21:30:59,0.598086124401914,0.0,0.0484295218938573,0.37596411303604604,0,1,0,0,0,1,0
04,21:32:00,0.598086124401914,0.0,0.048842126979215195,0.37596411303604604,0,1,0,0,0,1,0
04,21:33:00,0.598086124401914,0.0,0.04997679096394858,0.37596411303604604,0,1,0,0,0,1,0
04,21:34:00,0.5915071770334928,0.0,0.05013151787095771,0.3730887078576579,0,1,0,0,0,1,0
04,21:35:00,0.598086124401914,0.0,0.04781061426582078,0.3738659296223499,0,1,0,0,0,1,0
04,21:36:00,0.598086124401914,0.0,0.046572799009747756,0.37176779967301155,0,1,0,0,0,1,0
04,21:36:59,0.598086124401914,0.0,0.04781061426582078,0.37176779967301155,0,1,0,0,0,1,0
04,21:38:00,0.598086124401914,0.0,0.04595389138171124,0.37176779967301155,0,1,0,0,0,1,0
04,21:39:00,0.5849282296650724,0.0,0.04935788333591207,0.3662467983044442,0,1,0,0,0,1,0
04,21:40:00,0.5849282296650724,0.0,0.04997679096394858,0.3662467983044442,0,1,0,0,0,1,0
04,21:40:59,0.5893141945773452,0.0,0.04987363969260894,0.3680844904857359,0,1,0,0,0,1,0
04,21:42:00,0.5849282296650724,0.0,0.046572799009747756,0.3662467983044442,0,1,0,0,0,1,0
04,21:42:59,0.598086124401914,0.0,0.0462633451957295,0.37176779967301155,0,1,0,0,0,1,0
04,21:43:59,0.5805422647527987,0.0,0.04492237866831683,0.364411743415086,0,1,0,0,0,1,0
04,21:45:00,0.5717703349282299,0.0,0.0440971684976017,0.3607495325842125,0,1,0,0,0,1,0
04,21:46:00,0.5717703349282299,0.0,0.04719170663778427,0.3607495325842125,0,1,0,0,0,1,0
04,21:47:00,0.5849282296650724,0.0,0.046572799009747756,0.3662467983044442,0,1,0,0,0,1,0
04,21:48:00,0.598086124401914,0.0,0.049667337149930324,0.37176779967301155,0,1,0,0,0,1,0
04,21:49:00,0.5717703349282299,0.0,0.0484295218938573,0.3607495325842125,0,1,0,0,0,1,0
04,21:49:59,0.5849282296650724,0.0,0.046572799009747756,0.3662467983044442,0,1,0,0,0,1,0
04,21:51:00,0.5849282296650724,0.0,0.04610861828872037,0.3662467983044442,0,1,0,0,0,1,0
04,21:52:00,0.5717703349282299,0.0,0.04719170663778427,0.3607495325842125,0,1,0,0,0,1,0
04,21:53:00,0.598086124401914,0.0,0.04719170663778427,0.37176779967301155,0,1,0,0,0,1,0
04,21:53:59,0.5717703349282299,0.0,0.04533498375367473,0.3607495325842125,0,1,0,0,0,1,0
04,21:55:00,0.5805422647527987,0.0,0.0445097735829596,0.364411743415086,0,1,0,0,0,1,0
04,21:55:59,0.5717703349282299,0.0,0.044716076125638216,0.3607495325842125,0,1,0,0,0,1,0
04,21:56:59,0.5717703349282299,0.0,0.04595389138171124,0.3607495325842125,0,1,0,0,0,1,0
04,21:58:00,0.5717703349282299,0.0,0.04904842952189381,0.3607495325842125,0,1,0,0,0,1,0
04,21:59:00,0.5717703349282299,0.0,0.04822321935117868,0.3607495325842125,0,1,0,0,0,1,0
04,22:00:00,0.5717703349282299,0.0,0.046572799009747756,0.3607495325842125,0,1,0,0,0,1,0
04,22:01:00,0.5717703349282299,0.0,0.04502552993965647,0.3607495325842125,0,1,0,0,0,1,0
04,22:01:59,0.5717703349282299,0.0,0.04533498375367473,0.3607495325842125,0,1,0,0,0,1,0
04,22:02:59,0.5717703349282299,0.0,0.04502552993965647,0.3607495325842125,0,1,0,0,0,1,0
04,22:04:00,0.5717703349282299,0.0,0.04533498375367473,0.3607495325842125,0,1,0,0,0,1,0
04,22:05:00,0.5717703349282299,0.0,0.04162153798545565,0.3607495325842125,0,1,0,0,0,1,0
04,22:06:00,0.5717703349282299,0.0,0.04224044561349216,0.3607495325842125,0,1,0,0,0,1,0
04,22:07:00,0.5717703349282299,0.0,0.04265305069885006,0.3607495325842125,0,1,0,0,0,1,0
04,22:08:00,0.5717703349282299,0.0,0.04502552993965647,0.3607495325842125,0,1,0,0,0,1,0
04,22:08:59,0.5717703349282299,0.0,0.044716076125638216,0.3607495325842125,0,1,0,0,0,1,0
04,22:09:59,0.5717703349282299,0.0,0.03728918458920005,0.3607495325842125,0,1,0,0,0,1,0
04,22:11:00,0.5717703349282299,0.0,0.03852699984527308,0.3607495325842125,0,1,0,0,0,1,0
