Temperature,Light,CO2,HumidityRatio,Day,Afternoon,Evening,Night,Weekday,Weekend,Occupancy
0.8086286594761156,0.47887814537925166,0.42070246015782137,0.6275543027424528,0,1,0,0,1,0,1
0.8117103235747352,0.48661863264292493,0.42766517097323214,0.631501723400292,0,1,0,0,1,0,1
0.7993836671802756,0.49091890334496596,0.42812935169425953,0.6260968565247078,0,1,0,0,1,0,1
0.8070878274268147,0.48661863264292493,0.427510444066223,0.6294726304290097,0,1,0,0,1,0,1
0.7932203389830552,0.4827483890110883,0.4327711589045335,0.6234016719123292,0,1,0,0,1,0,1
0.7963020030816739,0.4814583078004761,0.42885141059363757,0.6263146391603229,0,1,0,0,1,0,1
0.7932203389830552,0.47887814537925166,0.4278198978802413,0.6327883803354706,0,1,0,0,1,0,1
0.7932203389830552,0.48197434028472097,0.4359894785703234,0.6327883803354706,0,1,0,0,1,0,1
0.7932203389830552,0.4827483890110883,0.43849605446387124,0.631614983351676,0,1,0,0,1,0,1
0.7932203389830552,0.4814583078004761,0.4350404868740027,0.6288771219815372,0,1,0,0,1,0,1
0.7932203389830552,0.47371782053680284,0.4377224199288256,0.6309109531751469,0,1,0,0,1,0,1
0.7932203389830552,0.47887814537925166,0.4400433235339625,0.6257482488544182,0,1,0,0,1,0,1
0.7932203389830552,0.4850705351901903,0.43524678941667955,0.6280948925704053,0,1,0,0,1,0,1
0.7898921417565528,0.47887814537925166,0.44193099179947387,0.6266363159909516,0,1,0,0,1,0,1
0.7765793528505438,0.47887814537925166,0.4332353396255609,0.6122983689868089,0,1,0,0,1,0,1
0.7821263482280476,0.4633971708519052,0.42812935169425953,0.6185624874572873,0,1,0,0,1,0,1
0.7932203389830552,0.47887814537925166,0.4302955283923873,0.6234016719123292,0,1,0,0,1,0,1
0.7793528505392957,0.477158037098435,0.4425705296817763,0.6235840667001114,0,1,0,0,1,0,1
0.7765793528505438,0.4840384702217005,0.4431378616741451,0.6208160997114422,0,1,0,0,1,0,1
0.7765793528505438,0.4840384702217005,0.4403527773479808,0.623149878118052,0,1,0,0,1,0,1
0.7765793528505438,0.4840384702217005,0.4441590592604054,0.6217496031484417,0,1,0,0,1,0,1
0.7765793528505438,0.47887814537925166,0.44886275723348285,0.6254837225731911,0,1,0,0,1,0,1
0.7765793528505438,0.47113765811557845,0.4525762030017019,0.6254837225731911,0,1,0,0,1,0,1
0.7765793528505438,0.4716536905998233,0.4501005724895559,0.6263239227462627,0,1,0,0,1,0,1
0.7765793528505438,0.4646872520625174,0.4496363917685285,0.6296848090436806,0,1,0,0,1,0,1
0.7765793528505438,0.4603009759464359,0.4670173809892186,0.6296848090436806,0,1,0,0,1,0,1
0.7654853620955362,0.4660805397699786,0.4622311619990715,0.6248191803118368,0,1,0,0,1,0,1
0.7673343605547038,0.46933154442072134,0.461086182887204,0.6302828357569443,0,1,0,0,1,0,1
0.7673343605547038,0.4623651058834154,0.4621692712362679,0.6302828357569443,0,1,0,0,1,0,1
0.7728813559322076,0.45823684600945636,0.46025065758935474,0.6299261135346372,0,1,0,0,1,0,1
0.7611710323574834,0.45823684600945636,0.46247872505028614,0.6301299801862916,0,1,0,0,1,0,1
0.7654853620955362,0.45823684600945636,0.46854401980504407,0.6325398986529744,0,1,0,0,1,0,1
0.7580893682588639,0.45823684600945636,0.4724843983702119,0.6313274539863074,0,1,0,0,1,0,1
0.7580893682588639,0.45823684600945636,0.4719170663778431,0.6348074874387135,0,1,0,0,1,0,1
0.7580893682588639,0.45823684600945636,0.4665635153953271,0.6275227854540186,0,1,0,0,1,0,1
0.7580893682588639,0.45823684600945636,0.450255299396565,0.581463106576301,0,1,0,0,1,0,1
0.7506933744221915,0.45823684600945636,0.4186600649853009,0.5712564260617667,0,1,0,0,1,0,1
0.7432973805855201,0.44894826129304843,0.3898189695187992,0.5581853064225792,0,1,0,0,1,0,1
0.7414483821263524,0.4458520663875791,0.39507968435710955,0.5695352255104442,0,1,0,0,1,0,1
0.7395993836671839,0.4427558714821098,0.40034039919542,0.5808724442888704,0,1,0,0,1,0,1
0.7395993836671839,0.4427558714821098,0.4034349373356026,0.5750805017439713,0,1,0,0,1,0,1
0.7362095531587154,0.4427558714821098,0.40161947496003086,0.5714570075177681,0,1,0,0,1,0,1
0.7395993836671839,0.4427558714821098,0.3995564495332384,0.5737285949501996,0,1,0,0,1,0,1
0.7395993836671839,0.4427558714821098,0.40157821445149305,0.5779380140544845,0,1,0,0,1,0,1
0.7362095531587154,0.4427558714821098,0.40698334106967665,0.5787461991942924,0,1,0,0,1,0,1
0.7294298921417606,0.4427558714821098,0.40925266903914587,0.577411880947521,0,1,0,0,1,0,1
0.7395993836671839,0.4427558714821098,0.41683428748259316,0.5817174566570487,0,1,0,0,1,0,1
0.7314637904468451,0.4427558714821098,0.41890762803651543,0.5828688327084557,0,1,0,0,1,0,1
0.7345146379044727,0.4427558714821098,0.4160606529475475,0.579563075168879,0,1,0,0,1,0,1
0.7294298921417606,0.4427558714821098,0.4160606529475475,0.578943101617881,0,1,0,0,1,0,1
0.7395993836671839,0.4427558714821098,0.41791737583165706,0.5863267674957895,0,1,0,0,1,0,1
0.7294298921417606,0.4427558714821098,0.420238279436794,0.582005628279803,0,1,0,0,1,0,1
0.7395993836671839,0.4427558714821098,0.41998040125844344,0.5832538649706063,0,1,0,0,1,0,1
0.7233281972265062,0.4427558714821098,0.4180411573572644,0.5748346493270453,0,1,0,0,1,0,1
0.7192604006163372,0.4427558714821098,0.4176079220176388,0.5731190379820366,0,1,0,0,1,0,1
0.7192604006163372,0.4458520663875791,0.41247098870493576,0.5665268324695973,0,1,0,0,1,0,1
0.7146379044684168,0.44662611511394645,0.41126411883026454,0.5592880302167103,0,1,0,0,1,0,1
0.7161787365177177,0.45307652116700753,0.40316674403012215,0.5527670083171099,0,1,0,0,1,0,1
0.7161787365177177,0.4427558714821098,0.3983598947857033,0.548956801351409,0,1,0,0,1,0,1
0.7192604006163372,0.44662611511394645,0.3904378771468357,0.5502316977913615,0,1,0,0,1,0,1
0.7053929121725777,0.44662611511394645,0.38790035587188604,0.5374425382485843,0,1,0,0,1,0,1
0.7100154083204973,0.4504963587457831,0.3811955232348258,0.5360687966453124,0,1,0,0,1,0,1
0.7007704160246573,0.45204445619851774,0.37607922017638856,0.5319105738580141,0,1,0,0,1,0,1
0.7007704160246573,0.45823684600945636,0.374593841869101,0.5244064395568622,0,1,0,0,1,0,1
0.7007704160246573,0.44939057485097217,0.3728255343604269,0.5231070917595502,0,1,0,0,1,0,1
0.7007704160246573,0.4479161963245587,0.3673732528753397,0.5183429917608757,0,1,0,0,1,0,1
0.7007704160246573,0.4458520663875791,0.36506266439733864,0.5162208904217505,0,1,0,0,1,0,1
0.6974422187981548,0.45204445619851774,0.3592449326937955,0.5109743990858555,0,1,0,0,1,0,1
0.6952234206471535,0.45307652116700753,0.35313837743050164,0.5050618413353258,0,1,0,0,1,0,1
0.684129429892145,0.4458520663875791,0.34872350301717464,0.49750457865236575,0,1,0,0,1,0,1
0.6882896764252737,0.44662611511394645,0.35153953272474076,0.49671194491287607,0,1,0,0,1,0,1
0.684129429892145,0.4479161963245587,0.34571148589406336,0.49430943265587657,0,1,0,0,1,0,1
0.684129429892145,0.45823684600945636,0.3428232502965601,0.487527693712307,0,1,0,0,1,0,1
0.684129429892145,0.45823684600945636,0.34055392232709264,0.48436307321394634,0,1,0,0,1,0,1
0.684129429892145,0.4556566835882319,0.3339522409613696,0.4835342641207183,0,1,0,0,1,0,1
0.684129429892145,0.45823684600945636,0.33127030790654494,0.4787876090068328,0,1,0,0,1,0,1
0.684129429892145,0.45823684600945636,0.3294135850224354,0.47517129340721165,0,1,0,0,1,0,1
0.684129429892145,0.45514065110398705,0.3273092990871112,0.4724591608688775,0,1,0,0,1,0,1
0.684129429892145,0.45204445619851774,0.32000618907628026,0.47065112210819837,0,1,0,0,1,0,1
0.684129429892145,0.45514065110398705,0.3162927433080612,0.4643232988939623,0,1,0,0,1,0,1
0.684129429892145,0.4543666023776197,0.31332198669348593,0.46793913836122525,0,1,0,0,1,0,1
0.684129429892145,0.45307652116700753,0.31285780597245855,0.46341936382284876,0,1,0,0,1,0,1
0.684129429892145,0.45204445619851774,0.3135695497447006,0.4604364484551797,0,1,0,0,1,0,1
0.684129429892145,0.45307652116700753,0.31847955026045677,0.46010502008114296,0,1,0,0,1,0,1
0.684129429892145,0.44662611511394645,0.3140956212285316,0.4550584345668245,0,1,0,0,1,0,1
0.6804314329738097,0.4458520663875791,0.30304812006807974,0.451702752734948,0,1,0,0,1,0,1
0.6730354391371383,0.4427558714821098,0.30428593532415277,0.4454606346744785,0,1,0,0,1,0,1
0.6656394453004659,0.4427558714821098,0.29970601887668263,0.4372206440929647,0,1,0,0,1,0,1
0.6779661016949254,0.4427558714821098,0.29661148073650007,0.44300542865227954,0,1,0,0,1,0,1
0.6656394453004659,0.4474001638403138,0.2907318582701532,0.43497523788031933,0,1,0,0,1,0,1
0.6693374422188021,0.45018673925523617,0.2936407241219248,0.434164798466556,0,1,0,0,1,0,1
0.6702619414483855,0.4566887485567217,0.29490948475939965,0.4378407845456096,0,1,0,0,1,0,1
0.6656394453004659,0.45761760702836246,0.29487853937799785,0.4289129468310886,0,1,0,0,1,0,1
0.674884437596305,0.45204445619851774,0.2896487699210892,0.4337301422934985,0,1,0,0,1,0,1
0.6656394453004659,0.4566887485567217,0.282221878384651,0.4234123651293338,0,1,0,0,1,0,1
0.6656394453004659,0.4539021731417993,0.27742534426736803,0.4211897852991895,0,1,0,0,1,0,1
0.6656394453004659,0.4539021731417993,0.2771777812161535,0.4203815893217091,0,1,0,0,1,0,1
0.6656394453004659,0.4494642937772933,0.2792820671514776,0.4203815893217091,0,1,0,0,1,0,1
0.6656394453004659,0.44456198517696693,0.276187529011295,0.41813664210511803,0,1,0,0,1,0,1
0.6656394453004659,0.45472782511659116,0.273340553922327,0.4176876600045405,0,1,0,0,1,0,1
0.6656394453004659,0.44193021950731803,0.2690082005260714,0.41813664210511803,0,1,0,0,1,0,1
0.6656394453004659,0.4460584793812771,0.26269534272009903,0.41319797360981125,0,1,0,0,1,0,1
0.6656394453004659,0.4455940501454567,0.26117901903140955,0.41364693123595364,0,1,0,0,1,0,1
0.6656394453004659,0.44296228447580777,0.2597245861055237,0.41409589130944946,0,1,0,0,1,0,1
0.6656394453004659,0.4468841313560689,0.25947702305430914,0.4114021675783779,0,1,0,0,1,0,1
0.6656394453004659,0.4468841313560689,0.2621073804734643,0.4114021675783779,0,1,0,0,1,0,1
0.6656394453004659,0.44193021950731803,0.259848367631131,0.4114021675783779,0,1,0,0,1,0,1
0.6656394453004659,0.4419818227557425,0.25297849295992564,0.41252454175934217,0,1,0,0,1,0,1
0.6656394453004659,0.4390404375955467,0.2597245861055237,0.4158917560773656,0,1,0,0,1,0,1
0.6656394453004659,0.44296228447580777,0.2597245861055237,0.4149938187985809,0,1,0,0,1,0,1
0.6582434514637936,0.4468841313560689,0.2587033885192635,0.40957491425332493,0,1,0,0,1,0,1
0.6619414483821298,0.4468841313560689,0.25297849295992564,0.4136271948064081,0,1,0,0,1,0,1
0.6610169491525455,0.4468841313560689,0.25096704316880697,0.4130616312688764,0,1,0,0,1,0,1
0.6582434514637936,0.4468841313560689,0.25192634999226354,0.4047383034752423,0,1,0,0,1,0,1
0.656394453004626,0.4468841313560689,0.25359740058796215,0.4169512312017105,0,1,0,0,1,0,1
0.6656394453004659,0.4468841313560689,0.25081231626179784,0.4076984412998901,0,1,0,0,1,0,1
0.6619414483821298,0.4468841313560689,0.24759399659600795,0.41273037200750773,0,1,0,0,1,0,1
0.6594761171032455,0.4468841313560689,0.24988395481974307,0.40502583388500546,0,1,0,0,1,0,1
0.6517719568567055,0.4468841313560689,0.253442673680953,0.4038436636886036,0,1,0,0,1,0,1
0.6545454545454583,0.4468841313560689,0.25514466965805355,0.40239989238732,0,1,0,0,1,0,1
0.647149460708786,0.4468841313560689,0.24988395481974307,0.39858244039503954,0,1,0,0,1,0,1
0.647149460708786,0.4468841313560689,0.2467894166795605,0.4009248058238477,0,1,0,0,1,0,1
0.647149460708786,0.4468841313560689,0.24647996286554225,0.40066453970834237,0,1,0,0,1,0,1
0.6582434514637936,0.4468841313560689,0.24722265201918608,0.4001706540953254,0,1,0,0,1,0,1
0.6517719568567055,0.43965967657664057,0.24849141265666091,0.40138594147157414,0,1,0,0,1,0,1
0.6508474576271222,0.44399434944429755,0.2545257620300169,0.4048899731444169,0,1,0,0,1,0,1
0.6610169491525455,0.4468841313560689,0.2610242921244004,0.41306163126887885,0,1,0,0,1,0,1
0.6656394453004659,0.4468841313560689,0.2625715611944917,0.4114021675783779,0,1,0,0,1,0,1
0.6656394453004659,0.4468841313560689,0.2651503429779773,0.4123642016541733,0,1,0,0,1,0,1
0.6656394453004659,0.4468841313560689,0.26772912476146243,0.4133262469675534,0,1,0,0,1,0,1
0.6656394453004659,0.4468841313560689,0.2735571715921398,0.4158917560773656,0,1,0,0,1,0,1
0.6656394453004659,0.44206782816978296,0.270823662901645,0.4158917560773656,0,1,0,0,1,0,1
0.6656394453004659,0.4382147856207549,0.26777038526999836,0.4149938187985809,0,1,0,0,1,0,1
0.6656394453004659,0.4468841313560689,0.27329929341379106,0.41888495104509693,0,1,0,0,1,0,1
0.6656394453004659,0.44206782816978296,0.2702047552736085,0.414395199384763,0,1,0,0,1,0,0
0.6656394453004659,0.43604744918692634,0.2724740832430759,0.4203815893217091,0,1,0,0,1,0,0
0.6656394453004659,0.4372515249834981,0.2724740832430759,0.4203815893217091,0,1,0,0,1,0,0
0.6545454545454583,0.4382147856207549,0.2718551756150394,0.4144769272955886,0,1,0,0,1,0,0
0.6545454545454583,0.4411045675325262,0.2728454278198979,0.4144769272955886,0,1,0,0,1,0,0
0.6545454545454583,0.4353250037089835,0.2678941667956057,0.41358227138149783,0,1,0,0,1,0,0
0.6517719568567055,0.43965967657664057,0.2608695652173913,0.4107703663896123,0,1,0,0,1,0,0
0.647149460708786,0.4353250037089835,0.2560111403373046,0.4063905842608242,0,1,0,0,1,0,0
0.647149460708786,0.43243522179721217,0.25180256846665633,0.4046058003946875,0,1,0,0,1,0,0
0.647149460708786,0.43243522179721217,0.25799164474702146,0.4046058003946875,0,1,0,0,1,0,0
0.647149460708786,0.43243522179721217,0.2545257620300169,0.4046058003946875,0,1,0,0,1,0,0
0.647149460708786,0.43243522179721217,0.2484604672752591,0.4006794120356423,0,1,0,0,1,0,0
0.647149460708786,0.43243522179721217,0.24802723193563353,0.3996978441949064,0,1,0,0,1,0,0
0.647149460708786,0.43243522179721217,0.24821290422404446,0.3996978441949064,0,1,0,0,1,0,0
0.647149460708786,0.43243522179721217,0.24647996286554225,0.3996978441949064,0,1,0,0,1,0,0
0.643081664098617,0.43243522179721217,0.24251895404610857,0.3973230835745847,0,1,0,0,1,0,0
0.6390138674884471,0.43243522179721217,0.24449945845582538,0.39406261511607754,0,1,0,0,1,0,0
0.647149460708786,0.43243522179721217,0.2411160967558923,0.3982106424855727,0,1,0,0,1,0,0
0.6318952234206505,0.43243522179721217,0.23766052916602193,0.3878178689239382,0,1,0,0,1,0,0
0.6390138674884471,0.43243522179721217,0.2362060962401361,0.39317273468904146,0,1,0,0,1,0,0
0.6268104776579384,0.43243522179721217,0.23385424725359738,0.3838777508766702,0,1,0,0,1,0,0
0.6318952234206505,0.43243522179721217,0.23332817576976633,0.3867082044808108,0,1,0,0,1,0,0
0.6268104776579384,0.43243522179721217,0.22865542317809068,0.3838777508766702,0,1,0,0,1,0,0
0.6268104776579384,0.43243522179721217,0.2224972922791273,0.38487474525849397,0,1,0,0,1,0,1
0.6268104776579384,0.43243522179721217,0.22291505492805191,0.38463472698929246,0,1,0,0,1,0,1
0.6268104776579384,0.43243522179721217,0.2233328175769766,0.3843947094196887,0,1,0,0,1,0,1
0.6268104776579384,0.43243522179721217,0.22342565372118206,0.3805545234486063,0,0,1,0,1,0,1
0.6268104776579384,0.4295454398854408,0.22221878384651084,0.3862705576727017,0,0,1,0,1,0,1
0.6268104776579384,0.4320223958098163,0.22902676775491249,0.39327213247912374,0,0,1,0,1,0,1
0.6268104776579384,0.4283069619232531,0.2375058022590128,0.4080305657899348,0,0,1,0,1,0,1
0.6268104776579384,0.32019815647395006,0.24524214760946922,0.4012714955401955,0,0,1,0,1,0,1
0.6268104776579384,0.0,0.24307597091134142,0.39717200188936586,0,0,1,0,1,0,0
0.619414483821267,0.0,0.23434937335602657,0.3935071387791833,0,0,1,0,1,0,0
0.6144838212634798,0.0,0.22688122131105243,0.39268809615486,0,0,1,0,1,0,0
0.6221879815100189,0.0,0.22775800711743766,0.39427179368481546,0,0,1,0,1,0,0
0.6129429892141789,0.0,0.22837691474547417,0.38727642068144275,0,0,1,0,1,0,0
0.6083204930662593,0.0,0.22791273402444678,0.38681852655095117,0,0,1,0,1,0,0
0.6083204930662593,0.0,0.22630357419155184,0.3865762881748074,0,0,1,0,1,0,0
0.6027734976887555,0.0,0.2206921450306873,0.3821420542628222,0,0,1,0,1,0,0
0.6016640986132544,0.0,0.21893857341791734,0.3814500392828981,0,0,1,0,1,0,0
0.5972265023112517,0.0,0.21692712362679867,0.37736910528090295,0,0,1,0,1,0,0
0.6027734976887555,0.0,0.21635979163443164,0.38067671541222525,0,0,1,0,1,0,0
0.591679506933747,0.0,0.21584403527773477,0.37523750964721003,0,0,1,0,1,0,0
0.591679506933747,0.0,0.2155345814637165,0.37523750964721003,0,0,1,0,1,0,0
0.591679506933747,0.0,0.21305895095157046,0.37287252870853127,0,0,1,0,1,0,0
0.591679506933747,0.0,0.2101707153540665,0.37523750964721003,0,0,1,0,1,0,0
0.5793528505392884,0.0,0.20790138738459968,0.3669117446534593,0,0,1,0,1,0,0
0.573189522342068,0.0,0.20640569395017788,0.36472557796129323,0,0,1,0,1,0,0
0.5824345146379071,0.0,0.20578678632214137,0.3689886518087242,0,0,1,0,1,0,0
0.573189522342068,0.0,0.20295012636030751,0.36472557796129323,0,0,1,0,1,0,0
0.573189522342068,0.0,0.20129970601887665,0.36472557796129323,0,0,1,0,1,0,0
0.5793528505392884,0.0,0.1979988653360154,0.3669117446534593,0,0,1,0,1,0,0
0.573189522342068,0.0,0.194491722110475,0.36472557796129323,0,0,1,0,1,0,0
0.573189522342068,0.0,0.1876837382020733,0.3636374604919035,0,0,1,0,1,0,0
0.5670261941448476,0.0,0.19217081850533801,0.36109551116216476,0,0,1,0,1,0,0
0.5670261941448476,0.0,0.189127856000825,0.36109551116216476,0,0,1,0,1,0,0
0.554699537750388,0.0,0.1880550827788952,0.3530000003886753,0,0,1,0,1,0,0
0.5506317411402191,0.0,0.18644592294600026,0.35243802540803637,0,0,1,0,1,0,0
0.5506317411402191,0.0,0.1865697044716076,0.35071020598828806,0,0,1,0,1,0,0
0.5445300462249647,0.0,0.18706483057403678,0.3503006119559997,0,0,1,0,1,0,0
0.5411402157164953,0.0,0.181907267007066,0.3448090105070565,0,0,1,0,1,0,0
0.5343605546995405,0.0,0.18149466192170816,0.34245068149226565,0,0,1,0,1,0,0
0.5343605546995405,0.0,0.17700758161844343,0.3435246726338621,0,0,1,0,1,0,0
0.5343605546995405,0.0,0.17313940894321517,0.34245068149226565,0,0,1,0,1,0,0
0.5343605546995405,0.0,0.17453195110629732,0.34245068149226565,0,0,1,0,1,0,0
0.520493066255781,0.0,0.17607922017638866,0.3341137164171357,0,0,1,0,1,0,0
0.5220338983050818,0.0,0.1728299551291969,0.33660610819165493,0,0,1,0,1,0,0
0.5158705701078605,0.0,0.1722110475011604,0.3313463678543216,0,0,1,0,1,0,0
0.5158705701078605,0.0,0.17143741296611475,0.3313463678543216,0,0,1,0,1,0,0
0.5158705701078605,0.0,0.17097323224508737,0.3313463678543216,0,0,1,0,1,0,0
0.5117103235747327,0.0,0.16973541698901434,0.3299158672915916,0,0,1,0,1,0,0
0.5117103235747327,0.0,0.16524833668574962,0.32885005793068744,0,0,1,0,1,0,0
0.5092141756548565,0.0,0.15822373510753512,0.3273545394550157,0,0,1,0,1,0,0
0.4992295839753491,0.0,0.1565320542575689,0.32138943591014146,0,0,1,0,1,0,0
0.4992295839753491,0.0,0.15596472226520186,0.32138943591014146,0,0,1,0,1,0,0
0.4992295839753491,0.0,0.15797617205632053,0.32138943591014146,0,0,1,0,1,0,0
0.4992295839753491,0.0,0.15379854556707406,0.32138943591014146,0,0,1,0,1,0,0
0.4881355932203415,0.0,0.15191087730156272,0.31532901782618006,0,0,1,0,1,0,0
0.48073959938367006,0.0,0.15054928051988237,0.31130501239593933,0,0,1,0,1,0,0
0.48073959938367006,0.0,0.14980659136623853,0.31130501239593933,0,0,1,0,1,0,0
0.48073959938367006,0.0,0.1491567383568002,0.31225426360215014,0,0,1,0,1,0,0
0.4622496147919901,0.0,0.1470421372943419,0.3075908614390934,0,0,1,0,1,0,0
0.4622496147919901,0.0,0.14730001547269067,0.305075138013736,0,0,1,0,1,0,0
0.4714946070878301,0.0,0.1457527464025994,0.3081858485208535,0,0,1,0,1,0,0
0.4622496147919901,0.0,0.14085306101397677,0.305075138013736,0,0,1,0,1,0,0
0.4622496147919901,0.0,0.13940894321522507,0.305075138013736,0,0,1,0,1,0,0
0.4622496147919901,0.0,0.13832585486616117,0.305075138013736,0,0,1,0,1,0,0
0.4622496147919901,0.0,0.1383774305018307,0.305075138013736,0,0,1,0,1,0,0
0.4622496147919901,0.0,0.1380164010521429,0.3029787605632137,0,0,1,0,1,0,0
0.4622496147919901,0.0,0.13786167414513378,0.30402694261393015,0,0,1,0,1,0,0
